Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Originalauflösungen;∅ Anrainer DE/LU [€/MWh] Originalauflösungen;Belgien [€/MWh] Originalauflösungen;Dänemark 1 [€/MWh] Originalauflösungen;Dänemark 2 [€/MWh] Originalauflösungen;Frankreich [€/MWh] Originalauflösungen;Niederlande [€/MWh] Originalauflösungen;Norwegen 2 [€/MWh] Originalauflösungen;Österreich [€/MWh] Originalauflösungen;Polen [€/MWh] Originalauflösungen;Schweden 4 [€/MWh] Originalauflösungen;Schweiz [€/MWh] Originalauflösungen;Tschechien [€/MWh] Originalauflösungen;DE/AT/LU [€/MWh] Originalauflösungen;Italien (Nord) [€/MWh] Originalauflösungen;Slowenien [€/MWh] Originalauflösungen;Ungarn [€/MWh] Originalauflösungen
12.10.2025 00:00;12.10.2025 00:15;108,73;94,41;108,15;108,39;107,84;106,80;108,39;67,84;108,95;108,80;5,32;99,18;108,82;-;105,10;109,01;108,91
12.10.2025 00:15;12.10.2025 00:30;105,82;89,19;105,82;87,58;87,13;105,82;105,82;67,99;105,82;105,82;4,30;99,18;105,82;-;102,55;105,82;105,82
12.10.2025 00:30;12.10.2025 00:45;87,80;77,59;84,19;85,67;85,24;75,85;85,67;68,21;89,14;88,25;3,72;99,18;88,33;-;94,30;89,50;88,89
12.10.2025 00:45;12.10.2025 01:00;82,36;75,37;82,36;82,36;81,94;82,36;82,36;68,13;82,36;82,36;3,28;99,18;82,36;-;91,12;82,36;82,36
12.10.2025 01:00;12.10.2025 01:15;101,10;86,44;101,45;87,55;87,09;87,49;111,83;67,92;104,56;102,19;3,14;95,00;102,58;-;93,58;104,96;103,72
12.10.2025 01:15;12.10.2025 01:30;96,85;82,50;93,56;87,53;87,08;85,96;94,96;67,91;98,07;97,26;2,89;95,00;97,33;-;95,99;98,39;97,84
12.10.2025 01:30;12.10.2025 01:45;86,20;76,06;82,82;84,26;83,82;75,01;84,26;67,90;87,45;86,62;2,83;95,00;86,69;-;101,32;87,78;87,21
12.10.2025 01:45;12.10.2025 02:00;84,52;72,67;77,91;77,78;77,37;62,66;80,72;67,81;86,96;85,33;2,38;95,00;85,47;-;105,10;87,60;86,50
12.10.2025 02:00;12.10.2025 02:15;97,66;82,66;94,75;87,52;87,06;88,13;95,95;67,93;98,74;98,02;2,99;90,04;98,08;-;103,77;99,02;98,53
12.10.2025 02:15;12.10.2025 02:30;87,85;76,17;83,18;85,10;84,65;72,56;85,10;67,93;89,58;88,43;2,81;90,04;88,53;-;106,27;90,04;89,26
12.10.2025 02:30;12.10.2025 02:45;84,71;72,53;79,27;76,44;76,03;66,90;81,51;67,92;86,73;85,39;2,08;90,04;85,50;-;102,63;87,26;86,35
12.10.2025 02:45;12.10.2025 03:00;85,22;70,87;77,35;71,13;70,75;59,47;80,58;67,91;88,13;86,19;1,71;90,04;86,35;-;95,35;88,89;87,58
12.10.2025 03:00;12.10.2025 03:15;90,23;74,33;84,69;70,82;70,44;72,17;86,97;67,61;92,28;90,92;1,73;89,00;91,03;-;90,49;92,82;91,89
12.10.2025 03:15;12.10.2025 03:30;85,83;71,24;78,64;70,64;70,26;62,36;81,60;67,43;88,50;86,73;1,61;89,00;86,87;-;91,15;89,20;88,00
12.10.2025 03:30;12.10.2025 03:45;84,80;69,63;74,99;70,48;70,11;52,80;79,03;67,28;88,44;86,02;1,56;89,00;86,22;-;90,76;89,39;87,75
12.10.2025 03:45;12.10.2025 04:00;79,66;68,01;70,39;74,20;73,81;49,43;74,20;66,91;83,09;84,46;1,64;89,00;81,00;-;89,55;84,00;82,45
12.10.2025 04:00;12.10.2025 04:15;79,40;68,58;77,47;65,07;64,73;73,04;78,26;66,05;80,11;81,88;1,44;86,70;79,68;-;101,66;80,30;79,98
12.10.2025 04:15;12.10.2025 04:30;82,20;68,08;73,65;69,09;68,73;53,97;77,17;65,96;85,37;83,27;1,53;86,70;83,44;-;117,13;86,21;84,78
12.10.2025 04:30;12.10.2025 04:45;92,22;73,76;84,17;68,99;68,63;65,68;87,48;65,87;95,20;93,79;1,52;86,70;93,38;-;126,14;95,98;94,64
12.10.2025 04:45;12.10.2025 05:00;91,83;74,27;81,83;76,99;76,58;58,83;85,94;65,80;95,53;93,78;1,71;86,70;93,28;-;134,55;96,51;94,84
12.10.2025 05:00;12.10.2025 05:15;83,25;66,58;74,02;59,36;59,05;52,88;77,82;64,43;86,67;84,40;1,12;88,00;84,59;-;127,91;87,57;86,03
12.10.2025 05:15;12.10.2025 05:30;79,83;67,96;74,21;67,53;67,18;58,20;78,54;64,53;82,68;84,45;1,25;88,00;80,97;-;124,62;83,32;82,11
12.10.2025 05:30;12.10.2025 05:45;92,66;73,68;84,44;67,56;67,21;65,62;87,82;64,56;95,71;94,27;1,46;88,00;93,85;-;117,02;96,51;95,14
12.10.2025 05:45;12.10.2025 06:00;90,89;71,43;78,87;67,76;67,41;51,36;83,82;64,79;95,34;94,28;1,50;88,00;92,62;-;108,01;96,51;94,50
12.10.2025 06:00;12.10.2025 06:15;85,56;71,15;80,98;67,04;66,66;69,44;82,89;64,04;87,31;86,18;1,26;90,63;86,27;-;96,51;87,76;86,99
12.10.2025 06:15;12.10.2025 06:30;87,95;73,17;84,87;67,47;67,08;77,14;86,15;64,47;89,12;88,36;1,16;90,63;88,43;-;84,47;89,42;88,91
12.10.2025 06:30;12.10.2025 06:45;90,49;74,25;86,24;67,98;67,59;75,54;88,01;65,00;92,12;91,07;1,37;90,63;91,15;-;92,48;92,53;91,82
12.10.2025 06:45;12.10.2025 07:00;89,20;73,77;85,87;66,91;66,53;77,50;87,26;65,44;90,47;89,65;1,46;90,63;89,72;-;89,83;90,80;90,24
12.10.2025 07:00;12.10.2025 07:15;97,64;78,16;91,40;70,35;69,95;75,96;94,00;66,26;100,02;98,49;1,70;93,00;98,61;-;90,09;100,63;99,59
12.10.2025 07:15;12.10.2025 07:30;86,04;73,89;85,35;69,29;68,91;83,66;85,64;66,64;86,30;86,13;1,68;93,00;86,14;-;91,43;86,37;86,25
12.10.2025 07:30;12.10.2025 07:45;86,65;73,76;84,24;69,65;69,27;78,26;85,24;66,97;87,57;86,98;3,19;93,00;87,03;-;85,92;87,81;87,41
12.10.2025 07:45;12.10.2025 08:00;86,36;74,71;86,36;70,07;69,68;86,36;86,36;67,33;86,36;86,36;3,59;93,00;86,36;-;93,17;86,36;86,36
12.10.2025 08:00;12.10.2025 08:15;102,86;82,62;100,14;70,65;70,32;93,32;101,27;67,94;103,89;103,22;3,60;91,20;103,28;-;90,28;104,15;103,70
12.10.2025 08:15;12.10.2025 08:30;88,47;75,72;87,87;70,73;70,40;86,35;88,12;67,99;88,70;88,55;4,41;91,20;88,56;-;113,03;88,75;88,65
12.10.2025 08:30;12.10.2025 08:45;86,44;74,68;85,83;71,01;70,68;84,30;86,09;68,24;86,68;86,53;4,41;91,20;86,54;-;106,01;86,74;86,63
12.10.2025 08:45;12.10.2025 09:00;76,87;69,77;76,87;71,23;70,90;76,87;76,87;68,44;76,87;76,87;4,45;91,20;76,87;-;128,25;76,87;76,87
12.10.2025 09:00;12.10.2025 09:15;99,35;83,24;103,78;71,30;70,92;83,72;124,04;68,57;104,80;101,07;4,21;81,49;101,75;-;121,39;105,21;103,41
12.10.2025 09:15;12.10.2025 09:30;85,81;76,82;88,31;77,41;76,99;75,00;101,17;68,85;89,34;94,72;4,42;81,49;87,36;-;130,89;89,62;88,45
12.10.2025 09:30;12.10.2025 09:45;71,58;67,39;72,46;71,58;71,20;67,82;76,94;68,84;72,81;81,86;4,17;81,49;72,13;-;133,71;72,91;72,50
12.10.2025 09:45;12.10.2025 10:00;75,51;64,44;65,47;73,00;72,61;35,76;73,00;68,91;80,33;77,19;3,58;81,49;77,50;-;135,40;81,42;79,40
12.10.2025 10:00;12.10.2025 10:15;86,74;76,62;91,12;70,41;70,06;50,77;124,82;69,01;96,39;94,29;4,31;80,54;91,10;-;129,28;97,04;94,04
12.10.2025 10:15;12.10.2025 10:30;77,11;69,78;75,78;72,41;72,05;30,20;105,42;69,19;86,23;89,70;4,28;80,54;81,74;-;126,54;86,00;84,29
12.10.2025 10:30;12.10.2025 10:45;70,73;62,32;61,63;70,73;70,38;23,40;76,11;68,45;74,52;80,63;3,96;80,54;75,13;-;128,04;69,66;74,61
12.10.2025 10:45;12.10.2025 11:00;70,24;60,53;57,85;70,24;69,89;11,80;73,25;67,97;74,95;80,94;3,19;80,54;75,16;-;121,21;70,06;74,94
12.10.2025 11:00;12.10.2025 11:15;75,45;65,05;66,78;75,45;75,07;32,70;80,00;69,57;78,42;87,58;4,53;65,96;79,50;-;123,29;73,44;78,72
12.10.2025 11:15;12.10.2025 11:30;71,19;61,54;60,37;71,19;70,83;19,93;75,10;68,80;75,12;89,58;4,43;65,96;75,66;-;110,75;70,30;75,24
12.10.2025 11:30;12.10.2025 11:45;71,27;60,56;59,85;71,27;70,92;18,22;74,58;68,00;75,22;81,78;4,44;65,96;75,87;-;117,01;70,20;75,39
12.10.2025 11:45;12.10.2025 12:00;69,69;60,01;59,53;69,69;69,34;10,48;81,78;67,43;75,51;80,85;4,40;65,96;75,13;-;99,02;70,60;75,21
12.10.2025 12:00;12.10.2025 12:15;68,94;60,22;80,38;68,94;68,60;25,48;76,14;66,70;65,43;81,08;4,38;55,47;69,78;-;96,51;60,81;67,22
12.10.2025 12:15;12.10.2025 12:30;67,61;58,32;77,34;67,61;67,28;25,19;73,20;65,41;60,40;82,93;4,35;55,47;62,33;-;96,51;51,42;57,40
12.10.2025 12:30;12.10.2025 12:45;66,60;54,92;71,22;66,60;66,27;26,98;68,16;64,09;48,62;89,58;4,33;55,47;42,77;-;96,51;26,98;30,99
12.10.2025 12:45;12.10.2025 13:00;64,40;52,69;69,12;64,40;64,10;18,47;70,10;62,00;43,99;91,77;5,22;55,47;34,97;-;72,43;18,47;21,34
12.10.2025 13:00;12.10.2025 13:15;55,84;49,53;65,00;55,84;55,58;21,23;61,61;56,56;52,90;76,52;5,11;37,90;56,58;-;92,61;48,92;54,50
12.10.2025 13:15;12.10.2025 13:30;53,30;49,70;62,03;53,30;53,05;20,02;61,11;54,52;51,15;94,28;5,06;37,90;54,27;-;92,35;47,42;52,49
12.10.2025 13:30;12.10.2025 13:45;50,65;47,93;60,77;50,65;50,41;11,23;61,24;51,84;48,72;98,49;5,00;37,90;51,00;-;91,89;45,09;49,32
12.10.2025 13:45;12.10.2025 14:00;48,85;46,15;58,13;48,85;48,62;13,52;54,63;50,28;48,01;94,27;4,97;37,90;48,51;-;87,76;48,33;48,41
12.10.2025 14:00;12.10.2025 14:15;53,60;51,18;52,64;53,60;53,35;10,48;73,21;54,55;61,04;94,29;5,01;47,96;56,80;-;88,29;62,13;59,36
12.10.2025 14:15;12.10.2025 14:30;57,06;52,28;53,20;57,06;56,80;10,87;67,30;58,76;63,31;95,04;5,08;47,96;59,72;-;91,89;64,47;62,00
12.10.2025 14:30;12.10.2025 14:45;65,74;54,60;56,99;65,74;65,44;1,72;67,02;64,19;72,35;85,47;5,24;47,96;68,50;-;91,43;73,93;71,12
12.10.2025 14:45;12.10.2025 15:00;73,50;60,61;63,36;73,50;73,19;1,72;73,69;66,97;80,71;95,21;13,94;47,96;76,50;-;91,43;82,48;79,38
12.10.2025 15:00;12.10.2025 15:15;70,21;58,48;55,28;70,21;69,87;0,65;74,40;67,92;79,55;73,42;5,31;72,50;74,12;-;85,92;81,45;77,66
12.10.2025 15:15;12.10.2025 15:30;72,52;61,14;55,83;72,52;72,17;0,89;72,52;68,57;81,58;94,27;5,38;72,50;76,29;-;85,92;83,54;79,80
12.10.2025 15:30;12.10.2025 15:45;84,93;68,64;65,36;84,93;84,56;0,92;84,93;69,05;95,56;93,38;14,49;72,50;89,36;-;91,23;97,86;93,47
12.10.2025 15:45;12.10.2025 16:00;92,28;74,56;71,81;92,28;91,92;4,41;92,28;69,06;103,39;98,49;27,06;72,50;96,91;-;95,11;105,80;101,21
12.10.2025 16:00;12.10.2025 16:15;72,76;65,76;56,17;72,76;72,50;1,72;72,76;69,21;82,08;97,55;26,96;95,00;76,64;-;84,06;84,06;80,22
12.10.2025 16:15;12.10.2025 16:30;83,74;72,56;65,01;83,74;83,46;3,52;83,74;69,36;94,28;98,49;33,39;95,00;88,13;-;96,51;96,51;92,18
12.10.2025 16:30;12.10.2025 16:45;92,94;77,92;72,95;92,94;92,60;7,36;92,94;70,59;104,17;98,49;32,50;95,00;97,62;-;106,55;106,55;101,93
12.10.2025 16:45;12.10.2025 17:00;102,57;84,74;82,44;102,57;102,17;16,35;102,57;71,68;113,89;106,46;31,76;95,00;107,29;-;119,50;116,29;111,63
12.10.2025 17:00;12.10.2025 17:15;86,89;75,39;66,75;86,89;86,61;15,11;75,13;68,78;94,85;97,95;33,51;114,00;89,74;-;97,40;97,40;96,19
12.10.2025 17:15;12.10.2025 17:30;102,71;85,80;79,89;102,71;102,37;21,37;89,39;69,73;111,72;105,44;41,21;114,00;105,93;-;114,61;114,61;113,24
12.10.2025 17:30;12.10.2025 17:45;113,23;95,93;93,13;113,23;112,95;40,78;101,42;71,99;124,47;111,99;58,88;114,00;112,34;-;127,50;134,34;160,11
12.10.2025 17:45;12.10.2025 18:00;119,37;101,64;103,32;119,37;119,06;60,41;109,83;74,69;133,00;113,24;57,68;114,00;113,40;-;129,00;151,23;209,92
12.10.2025 18:00;12.10.2025 18:15;96,75;90,24;86,85;96,76;96,58;61,00;90,84;72,91;105,94;92,11;64,96;132,51;92,19;-;118,96;118,96;161,80
12.10.2025 18:15;12.10.2025 18:30;105,97;98,22;97,79;105,97;105,78;76,50;101,10;73,00;113,40;102,30;69,71;132,51;102,36;-;123,83;123,83;158,00
12.10.2025 18:30;12.10.2025 18:45;112,01;104,95;109,77;112,02;111,80;102,79;110,56;73,08;119,03;105,52;71,92;132,51;105,41;-;129,00;132,99;183,31
12.10.2025 18:45;12.10.2025 19:00;120,87;110,32;117,00;120,87;120,62;105,00;118,36;73,15;132,78;109,88;73,63;132,51;109,69;-;132,78;156,43;241,61
12.10.2025 19:00;12.10.2025 19:15;114,63;105,92;109,81;114,63;114,37;104,10;114,06;74,95;120,55;105,52;62,57;139,37;105,20;-;132,78;137,44;203,40
12.10.2025 19:15;12.10.2025 19:30;115,39;107,13;112,35;115,39;115,11;108,72;115,09;74,87;120,54;107,87;61,55;139,37;107,61;-;134,63;134,63;189,18
12.10.2025 19:30;12.10.2025 19:45;120,92;110,43;116,74;120,92;120,60;111,79;120,44;74,62;126,36;112,63;58,97;139,37;112,34;-;138,02;141,76;201,78
12.10.2025 19:45;12.10.2025 20:00;115,62;107,92;114,45;115,62;115,34;113,00;115,63;74,37;120,46;109,16;60,79;139,37;108,96;-;132,78;132,78;179,75
12.10.2025 20:00;12.10.2025 20:15;119,39;108,84;117,30;119,39;119,06;114,78;119,25;74,28;124,17;112,51;59,13;125,00;112,33;-;129,56;137,33;186,88
12.10.2025 20:15;12.10.2025 20:30;118,91;108,70;117,77;118,91;118,58;116,33;118,95;73,79;124,10;111,88;58,69;125,00;111,70;-;129,00;137,68;188,43
12.10.2025 20:30;12.10.2025 20:45;112,64;104,05;111,29;112,64;112,34;109,60;112,64;73,28;117,84;105,52;59,03;125,00;105,34;-;127,50;131,55;182,89
12.10.2025 20:45;12.10.2025 21:00;111,17;99,40;106,03;111,17;110,70;100,01;110,43;72,74;114,35;105,08;32,98;125,00;104,88;-;125,57;125,57;169,09
12.10.2025 21:00;12.10.2025 21:15;117,97;106,09;112,88;117,97;117,63;99,70;114,94;72,19;122,43;115,84;57,47;120,00;115,90;-;128,57;128,57;148,23
12.10.2025 21:15;12.10.2025 21:30;114,92;105,07;114,10;114,92;114,59;111,21;114,35;71,09;119,00;110,86;54,90;120,00;110,79;-;127,50;127,50;157,92
12.10.2025 21:30;12.10.2025 21:45;106,63;97,56;106,63;106,63;106,19;106,52;106,62;70,11;107,20;105,99;31,29;120,00;105,98;-;122,41;108,48;113,15
12.10.2025 21:45;12.10.2025 22:00;102,27;93,55;100,00;102,27;101,85;94,37;100,95;69,98;103,23;102,46;31,43;120,00;102,51;-;120,00;103,66;104,08
12.10.2025 22:00;12.10.2025 22:15;118,92;100,96;104,87;118,92;118,44;70,50;110,66;70,64;124,06;120,61;34,94;116,00;120,92;-;125,57;125,40;123,08
12.10.2025 22:15;12.10.2025 22:30;111,38;95,91;100,02;111,38;110,90;72,22;104,70;69,14;115,53;112,75;29,36;116,00;113,00;-;121,00;116,62;114,74
12.10.2025 22:30;12.10.2025 22:45;103,65;94,50;102,59;103,65;103,23;100,00;103,03;68,88;104,04;103,78;30,55;116,00;103,80;-;112,50;104,14;103,97
12.10.2025 22:45;12.10.2025 23:00;97,21;90,14;96,81;97,21;96,83;95,84;96,98;68,50;97,36;97,26;31,44;116,00;97,27;-;109,00;97,40;97,33
12.10.2025 23:00;12.10.2025 23:15;102,84;92,35;100,20;102,84;102,42;93,72;101,29;67,90;103,81;103,16;30,08;107,20;103,22;-;119,01;104,06;103,62
12.10.2025 23:15;12.10.2025 23:30;93,59;84,80;88,17;93,59;93,22;74,85;90,41;67,11;95,58;97,29;31,03;107,20;94,37;-;115,00;96,09;95,20
12.10.2025 23:30;12.10.2025 23:45;91,83;84,16;87,96;91,83;91,47;78,49;89,56;66,96;93,24;95,51;31,19;107,20;92,38;-;100,00;93,60;92,97
12.10.2025 23:45;13.10.2025 00:00;85,52;80,70;82,89;85,52;85,19;76,46;83,98;66,80;86,47;96,74;30,53;107,20;85,89;-;98,03;86,73;86,29
13.10.2025 00:00;13.10.2025 00:15;104,05;91,98;99,69;104,05;103,61;85,89;100,08;69,09;106,42;105,05;30,21;102,60;105,13;-;101,70;106,95;106,00
13.10.2025 00:15;13.10.2025 00:30;93,08;86,03;89,86;93,08;92,71;80,62;90,64;69,99;94,51;105,52;33,02;102,60;93,78;-;95,40;95,55;94,51
13.10.2025 00:30;13.10.2025 00:45;90,19;83,38;84,90;90,19;89,85;71,32;87,03;69,90;91,99;105,52;32,71;102,60;91,20;-;94,97;94,95;92,58
13.10.2025 00:45;13.10.2025 01:00;86,49;78,78;76,58;86,49;86,14;51,16;80,57;69,47;89,85;107,87;27,42;102,60;88,38;-;96,10;95,40;90,97
13.10.2025 01:00;13.10.2025 01:15;91,31;83,70;87,15;91,31;90,93;76,67;88,88;69,71;92,46;107,87;25,90;97,94;91,90;-;102,09;93,34;92,46
13.10.2025 01:15;13.10.2025 01:30;87,58;79,72;79,75;87,58;87,22;60,01;83,00;69,19;90,07;107,87;25,66;97,94;88,68;-;105,10;91,68;90,07
13.10.2025 01:30;13.10.2025 01:45;91,61;82,31;83,79;91,61;91,22;64,12;87,04;69,67;93,75;107,87;25,70;97,94;92,71;-;122,81;95,40;93,75
13.10.2025 01:45;13.10.2025 02:00;90,54;80,45;80,00;90,54;90,16;53,43;84,38;69,71;93,51;107,87;25,58;97,94;91,78;-;148,00;95,40;93,51
13.10.2025 02:00;13.10.2025 02:15;93,67;84,97;89,99;93,67;93,27;80,86;91,47;69,97;94,75;105,05;25,43;96,00;94,17;-;153,55;95,40;94,75
13.10.2025 02:15;13.10.2025 02:30;91,92;82,25;84,51;91,92;91,53;66,12;87,50;69,90;94,09;105,05;25,16;96,00;92,93;-;147,55;95,40;94,09
13.10.2025 02:30;13.10.2025 02:45;89,27;79,66;79,89;89,27;88,90;56,61;83,67;68,99;92,02;105,05;25,33;96,00;90,55;-;128,67;93,68;92,02
13.10.2025 02:45;13.10.2025 03:00;88,47;76,87;73,70;88,47;88,10;37,08;79,65;68,98;92,78;105,05;25,26;96,00;90,47;-;114,29;95,40;92,78
13.10.2025 03:00;13.10.2025 03:15;89,67;78,75;77,55;89,67;89,29;47,75;82,43;70,48;93,26;104,64;24,04;95,76;91,40;-;103,88;95,40;93,26
13.10.2025 03:15;13.10.2025 03:30;89,00;77,74;75,47;89,00;88,62;42,19;80,92;70,17;93,01;104,75;24,26;95,76;90,94;-;98,30;95,40;93,01
13.10.2025 03:30;13.10.2025 03:45;87,72;75,36;69,96;87,72;87,34;26,30;77,11;69,99;92,98;107,50;24,08;95,76;90,26;-;104,63;96,11;92,98
13.10.2025 03:45;13.10.2025 04:00;90,10;73,61;65,14;90,10;89,71;3,76;75,19;70,11;97,49;104,58;24,20;95,76;93,67;-;114,45;101,90;97,49
13.10.2025 04:00;13.10.2025 04:15;93,00;78,03;73,50;93,00;92,66;24,92;81,34;70,95;98,11;98,49;32,65;96,73;95,98;-;142,36;102,04;98,68
13.10.2025 04:15;13.10.2025 04:30;88,57;74,25;67,33;88,57;88,26;9,67;75,41;70,95;95,39;98,49;33,72;96,73;92,20;-;143,86;99,25;95,39
13.10.2025 04:30;13.10.2025 04:45;93,40;81,99;74,66;93,40;93,26;27,97;82,20;71,38;98,31;102,11;65,59;96,73;96,26;-;143,41;102,09;98,86
13.10.2025 04:45;13.10.2025 05:00;98,84;85,15;79,19;98,84;98,67;30,20;87,09;72,53;104,00;101,46;66,15;96,73;101,84;-;158,69;107,96;104,57
13.10.2025 05:00;13.10.2025 05:15;89,06;79,47;71,41;89,06;88,89;27,32;78,56;72,23;95,64;91,43;60,57;107,30;91,78;-;147,40;98,96;97,94
13.10.2025 05:15;13.10.2025 05:30;93,71;83,91;75,90;93,71;93,58;32,09;81,91;73,96;101,51;96,37;69,94;107,30;96,71;-;153,24;104,06;103,11
13.10.2025 05:30;13.10.2025 05:45;96,79;89,12;85,00;96,79;96,67;55,79;89,24;75,90;102,07;98,49;74,33;107,30;98,72;-;125,64;103,91;103,69
13.10.2025 05:45;13.10.2025 06:00;112,82;100,58;98,53;112,82;112,65;62,69;104,33;77,32;119,52;114,66;81,62;107,30;114,95;-;117,00;122,24;123,28
13.10.2025 06:00;13.10.2025 06:15;84,71;86,30;82,13;84,71;84,70;80,77;83,45;74,76;89,47;78,04;81,97;131,29;77,96;-;107,22;101,89;139,63
13.10.2025 06:15;13.10.2025 06:30;114,21;102,79;95,11;114,21;114,16;86,62;83,47;75,51;116,75;105,52;102,91;131,29;105,13;-;100,54;131,08;179,00
13.10.2025 06:30;13.10.2025 06:45;142,96;124,98;114,83;142,96;142,91;96,37;130,77;76,38;144,03;133,60;128,35;131,29;133,28;-;96,93;158,26;209,97
13.10.2025 06:45;13.10.2025 07:00;183,76;150,37;126,51;183,76;183,71;86,43;170,31;77,58;177,67;175,07;167,19;131,29;174,56;-;99,68;186,73;233,42
13.10.2025 07:00;13.10.2025 07:15;144,36;120,08;94,43;144,36;144,36;98,22;83,40;76,67;146,81;122,99;140,84;147,02;121,77;-;101,74;180,60;272,90
13.10.2025 07:15;13.10.2025 07:30;213,90;167,44;128,65;213,90;213,82;102,35;158,04;83,30;205,02;200,00;190,58;147,02;199,13;-;107,52;218,30;273,99
13.10.2025 07:30;13.10.2025 07:45;252,53;192,11;145,79;252,53;252,38;115,05;178,39;86,85;236,38;241,77;216,18;147,02;240,92;-;106,97;238,56;271,75
13.10.2025 07:45;13.10.2025 08:00;263,76;196,48;141,88;263,76;263,58;114,57;166,57;90,12;241,71;255,37;222,24;147,02;254,47;-;121,93;234,98;247,84
13.10.2025 08:00;13.10.2025 08:15;256,61;205,34;172,94;256,61;256,54;129,29;209,07;96,06;246,66;251,67;234,62;155,00;250,23;-;132,85;239,02;246,66
13.10.2025 08:15;13.10.2025 08:30;228,95;189,51;164,48;228,95;228,96;130,25;197,15;87,99;222,96;224,04;221,83;155,00;222,96;-;151,86;217,01;222,96
13.10.2025 08:30;13.10.2025 08:45;175,68;158,47;145,87;175,68;175,82;129,29;167,02;81,94;175,68;170,68;194,11;155,00;172,06;-;135,13;171,98;173,28
13.10.2025 08:45;13.10.2025 09:00;136,99;131,78;127,34;136,99;137,07;120,82;134,57;81,92;136,99;135,19;147,93;155,00;135,72;-;152,58;135,70;136,15
13.10.2025 09:00;13.10.2025 09:15;202,36;176,98;191,83;202,36;202,34;140,33;197,63;81,90;194,03;200,16;192,05;144,14;199,99;-;135,04;191,42;195,73
13.10.2025 09:15;13.10.2025 09:30;153,44;140,89;147,53;153,44;153,44;118,60;150,79;80,58;148,76;152,21;148,24;144,14;152,11;-;151,79;147,30;149,72
13.10.2025 09:30;13.10.2025 09:45;135,96;125,61;120,02;135,96;135,94;105,02;131,48;79,47;134,03;131,67;128,81;144,14;135,13;-;154,41;132,69;134,25
13.10.2025 09:45;13.10.2025 10:00;108,98;104,65;94,52;108,98;108,99;80,91;104,92;77,64;107,32;105,52;110,46;144,14;107,74;-;162,97;106,06;107,32
13.10.2025 10:00;13.10.2025 10:15;141,47;132,24;133,52;141,47;141,51;112,47;136,64;81,69;144,46;142,94;144,92;132,00;143,02;-;159,03;145,51;144,23
13.10.2025 10:15;13.10.2025 10:30;132,41;124,34;124,38;132,41;132,42;103,09;127,53;80,33;135,47;133,72;132,32;132,00;134,07;-;135,77;136,54;135,25
13.10.2025 10:30;13.10.2025 10:45;118,19;114,23;113,65;118,19;118,21;101,37;115,41;79,52;121,14;114,01;121,23;132,00;121,82;-;169,69;122,00;121,44
13.10.2025 10:45;13.10.2025 11:00;108,32;106,46;104,74;108,32;108,34;95,07;106,13;78,30;110,51;105,60;111,19;132,00;110,88;-;136,79;111,16;110,69
13.10.2025 11:00;13.10.2025 11:15;127,09;118,98;120,22;127,09;127,12;101,37;122,87;80,15;132,94;115,22;130,78;116,40;134,62;-;136,41;134,53;133,86
13.10.2025 11:15;13.10.2025 11:30;111,15;106,73;106,09;111,15;111,18;92,47;108,07;78,48;114,11;107,85;114,14;116,40;114,14;-;114,87;115,00;114,32
13.10.2025 11:30;13.10.2025 11:45;103,47;100,02;97,43;103,47;103,48;81,48;99,82;77,43;105,73;104,58;105,80;116,40;104,64;-;124,35;106,53;105,55
13.10.2025 11:45;13.10.2025 12:00;98,29;95,90;92,75;98,29;98,30;78,12;94,94;77,36;100,37;99,32;99,73;116,40;99,37;-;109,65;101,10;100,21
13.10.2025 12:00;13.10.2025 12:15;103,56;98,61;100,00;103,56;103,55;78,33;100,19;76,49;105,71;104,58;100,50;107,21;104,64;-;109,92;106,52;105,54
13.10.2025 12:15;13.10.2025 12:30;95,83;92,81;91,68;95,83;95,82;77,07;93,01;76,15;97,61;96,68;93,08;107,21;96,73;-;104,52;98,24;97,45
13.10.2025 12:30;13.10.2025 12:45;92,44;90,39;89,04;92,44;92,43;77,07;90,12;75,97;93,89;93,13;89,82;107,21;93,17;-;101,10;94,41;93,76
13.10.2025 12:45;13.10.2025 13:00;88,57;87,64;85,94;88,57;88,56;76,68;86,78;75,90;89,69;89,10;86,46;107,21;89,13;-;99,98;90,09;89,59
13.10.2025 13:00;13.10.2025 13:15;95,05;91,86;89,84;95,05;95,06;73,47;91,80;75,16;97,15;96,04;94,88;105,86;96,10;-;97,88;97,88;96,96
13.10.2025 13:15;13.10.2025 13:30;92,20;89,47;86,88;92,20;92,20;70,20;88,89;75,12;94,34;93,21;91,97;105,86;93,27;-;95,97;95,08;94,14
13.10.2025 13:30;13.10.2025 13:45;87,57;83,75;78,01;87,57;87,57;48,02;81,62;74,97;91,41;89,39;87,29;105,86;89,49;-;99,83;92,75;91,06
13.10.2025 13:45;13.10.2025 14:00;84,61;81,62;75,86;84,61;84,61;48,42;79,16;74,60;88,12;86,27;83,94;105,86;86,37;-;99,52;89,35;87,80
13.10.2025 14:00;13.10.2025 14:15;82,75;82,01;77,59;82,75;82,75;62,15;79,48;74,35;84,80;83,73;82,33;108,41;83,78;-;101,10;85,52;84,62
13.10.2025 14:15;13.10.2025 14:30;87,75;84,99;80,00;87,75;87,75;56,79;82,83;74,53;90,83;89,21;87,50;108,41;89,30;-;102,38;91,91;90,55
